# J2=0.1 Jx=0.05 36*6 M=6000
#                              r          P_{bb}(r)
      56      62       0       1       0.003726298135       0.001114547670       0.001115005073      -0.001108764119      -3.054589493908       3.055218549566      57      67
      56      68       0       2       0.001929789881       0.000485952009       0.000523561009       0.001273012453      -2.906592138398       2.948861274309      57      73
      56      74       0       3       0.000661551274       0.000140621901       0.000144131998       0.002487367333      -2.775827401242       2.791849398968      57      79
      56      80       0       4       0.000292489439       0.000152906856       0.000150234104      -0.000922471909      -2.872213130359       2.867519442011      57      85
      56      86       0       5       0.000405822228       0.000211032799       0.000210490346      -0.000053624057      -2.915172421059       2.914318720871      57      91
      56      92       0       6       0.000388765463       0.000136918403       0.000136666608       0.000024876291      -2.878232985985       2.878959759877      57      97
      56      98       0       7       0.000198924739       0.000060999664       0.000060842059      -0.000186274262      -2.788933859178       2.790002019646      57     103
      56     104       0       8       0.000147121334       0.000084957064       0.000084825962      -0.000044536646      -2.876280851912       2.877407195225      57     109
      56     110       0       9       0.000217971583       0.000108369174       0.000108212338       0.000021454906      -2.907738479338       2.908496151458      57     115
      56     116       0      10       0.000190661464       0.000064217455       0.000064112709      -0.000036173669      -2.861323250196       2.862011226741      57     121
      56     122       0      11       0.000095134150       0.000032516455       0.000032454956      -0.000237004760      -2.787395141382       2.788143120005      57     127
      56     128       0      12       0.000088090203       0.000052900533       0.000052821832       0.000052768659      -2.887427520865       2.888122200717      57     133
      56     134       0      13       0.000128515980       0.000060713380       0.000060623173       0.000026664629      -2.905177180349       2.905992341251      57     139
      56     140       0      14       0.000101302874       0.000032160735       0.000032102646       0.000027755676      -2.844817606977       2.845705524302      57     145
      56     146       0      15       0.000049223667       0.000018829755       0.000018801615      -0.000107858344      -2.793636310263       2.794408947947      57     151
      56     152       0      16       0.000054767100       0.000033150631       0.000033105412       0.000025054129      -2.895308281909       2.895947964175      57     157
      56     158       0      17       0.000076249014       0.000034070830       0.000034019004       0.000053101910      -2.902059163464       2.902835316218      57     163
      56     164       0      18       0.000053813327       0.000015914686       0.000015885516      -0.000027163051      -2.823153031090       2.824267332152      57     169
      56     170       0      19       0.000025713129       0.000011221534       0.000011209363      -0.000027848961      -2.800723291655       2.801451084776      57     175
      56     176       0      20       0.000034614672       0.000020956221       0.000020934301       0.000024705921      -2.900980511632       2.901697882797      57     181
      56     182       0      21       0.000045503044       0.000018955026       0.000018933243      -0.000020872940      -2.898952394030       2.899749112549      57     187
      56     188       0      22       0.000027586609       0.000006995635       0.000006987861       0.000019207515      -2.785571440806       2.786384725554      57     193
      56     194       0      23       0.000012227390       0.000006502173       0.000006494952      -0.000048214617      -2.801000232864       2.801687893362      57     199
      56     200       0      24       0.000022195663       0.000013707310       0.000013714670       0.000196052785      -2.915502177552       2.916392463100      57     205
      56     206       0      25       0.000029095133       0.000010991662       0.000010998824       0.000223081303      -2.954696494253       2.955616904821      57     211
      
      
      
      
      
# J2=0.1 Jx=0.05 36*6 M=8000
#                              r          P_{bb}(r)
      56      62       0       1       0.003661679100       0.001083653452       0.001084231079      -0.001160622489      -3.052697309443       3.053230264222      57      67
      56      68       0       2       0.001897439882       0.000481002034       0.000521231412       0.001033890865      -2.900069108405       2.943911146382      57      73
      56      74       0       3       0.000666140772       0.000148331984       0.000152978853       0.002271170068      -2.769792480179       2.788696787977      57      79
      56      80       0       4       0.000300553960       0.000154166913       0.000151289102      -0.000579221763      -2.858855891648       2.853598689991      57      85
      56      86       0       5       0.000397825086       0.000207331595       0.000206787039      -0.000184097397      -2.904133952377       2.902988053648      57      91
      56      92       0       6       0.000383889820       0.000139292232       0.000139094280      -0.000063283095      -2.867939348254       2.868547619883      57      97
      56      98       0       7       0.000208146147       0.000068236182       0.000068125703      -0.000130852019      -2.785929544498       2.786389058432      57     103
      56     104       0       8       0.000157521795       0.000089086615       0.000088990473      -0.000072752980      -2.861642883544       2.862514211572      57     109
      56     110       0       9       0.000222027718       0.000110902178       0.000110771597      -0.000046335026      -2.894659093067       2.895303091994      57     115
      56     116       0      10       0.000196876165       0.000069248295       0.000069173289      -0.000123340104      -2.850173355406       2.850903412031      57     121
      56     122       0      11       0.000106023458       0.000038674358       0.000038618780      -0.000117543168      -2.783236822933       2.784236484343      57     127
      56     128       0      12       0.000099057926       0.000058350200       0.000058285312      -0.000057949429      -2.872752086578       2.873358724170      57     133
      56     134       0      13       0.000138550423       0.000065953938       0.000065870406      -0.000116230760      -2.892214553397       2.892702869538      57     139
      56     140       0      14       0.000111163373       0.000037044622       0.000036996430      -0.000113390326      -2.833126950872       2.833789120793      57     145
